index,filename,doctor_id,doctor_name,prompt,backend,seed
69,doctor_070.png,,,"professional headshot, high detail, photorealistic, early 30s non-binary, Southeast Asian doctor, short neat hair, surgical scrubs, reading glasses, professional headshot, professional studio backdrop, soft natural lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053249
70,doctor_071.png,,,"realistic photo, 8k photo, mid 40s male, Southeast Asian doctor, short neat hair, surgical scrubs, face mask hanging, professional headshot, medical office with bookshelves softly blurred, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053250
71,doctor_072.png,,,"ultra-photorealistic, 35mm portrait lens look, mid 30s male, White doctor, shoulder-length hair, surgical scrubs, face mask hanging, professional headshot, professional studio backdrop, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053251
72,doctor_073.png,,,"professional headshot, high detail, photorealistic, early 30s, female, Southeast Asian, short curly hair, wearing a white lab coat with stethoscope, 3/4 view portrait, medical office with bookshelves softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053252
73,doctor_074.png,,,"realistic photo, high detail, photorealistic, mid 30s, male, Middle Eastern, shoulder-length hair, wearing a white lab coat with stethoscope, slight smile, professional, clinic reception softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053253
74,doctor_075.png,,,"ultra-photorealistic, high detail, photorealistic, mid 30s female, Black doctor, short curly hair, surgical scrubs, white lab coat, professional headshot, professional studio backdrop, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053254
75,doctor_076.png,,,"ultra-photorealistic, 35mm portrait lens look, early 30s, female, East Asian, tied back hair, wearing a surgical scrubs with white lab coat, head and shoulders portrait, clinic reception softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053255
76,doctor_077.png,,,"ultra-photorealistic, 35mm portrait lens look, late 20s male, Southeast Asian doctor, tied back hair, surgical scrubs, white lab coat, professional headshot, hospital corridor softly blurred, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053256
77,doctor_078.png,,,"realistic photo, high detail, photorealistic, early 30s, non-binary, Mixed race, bald, wearing a white lab coat with face mask hanging, head and shoulders portrait, professional studio backdrop, soft natural lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053257
78,doctor_079.png,,,"professional headshot, 8k photo, early 40s non-binary, South Asian doctor, bald, surgical scrubs, stethoscope, professional headshot, professional studio backdrop, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053258
79,doctor_080.png,,,"professional headshot, high detail, photorealistic, late 20s male, White doctor, bald, surgical scrubs, surgical scrubs, professional headshot, clinic reception softly blurred, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053259
80,doctor_081.png,,,"realistic photo, high detail, photorealistic, mid 30s, non-binary, South Asian, short curly hair, wearing a surgical scrubs with surgical scrubs, slight smile, professional, medical office with bookshelves softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053260
81,doctor_082.png,,,"realistic photo, 35mm portrait lens look, late 20s, male, Latino, short curly hair, wearing a surgical scrubs with face mask hanging, slight smile, professional, professional studio backdrop, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053261
82,doctor_083.png,,,"professional headshot, 8k photo, mid 30s male, South Asian doctor, shoulder-length hair, surgical scrubs, face mask hanging, professional headshot, clinic reception softly blurred, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053262
83,doctor_084.png,,,"professional headshot, 8k photo, mid 30s, male, White, tied back hair, wearing a surgical scrubs with face mask hanging, head and shoulders portrait, clinic reception softly blurred, studio lighting with softbox. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053263
84,doctor_085.png,,,"professional headshot, 35mm portrait lens look, early 40s, male, Black, bald, wearing a white lab coat with stethoscope, 3/4 view portrait, medical office with bookshelves softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053264
85,doctor_086.png,,,"professional headshot, 8k photo, early 40s, non-binary, Latino, tied back hair, wearing a white lab coat with white lab coat, slight smile, professional, professional studio backdrop, soft natural lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053265
86,doctor_087.png,,,"ultra-photorealistic, 35mm portrait lens look, mid 40s female, Latino doctor, tied back hair, white lab coat, stethoscope, professional headshot, professional studio backdrop, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053266
87,doctor_088.png,,,"professional headshot, 35mm portrait lens look, early 40s female, East Asian doctor, shoulder-length hair, surgical scrubs, white lab coat, professional headshot, hospital corridor softly blurred, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053267
88,doctor_089.png,,,"ultra-photorealistic, 35mm portrait lens look, 50s, male, Black, short neat hair, wearing a surgical scrubs with face mask hanging, slight smile, professional, professional studio backdrop, soft natural lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053268
89,doctor_090.png,,,"ultra-photorealistic, high detail, photorealistic, mid 40s male, Latino doctor, short curly hair, white lab coat, ID badge, professional headshot, medical office with bookshelves softly blurred, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053269
90,doctor_091.png,,,"realistic photo, 8k photo, late 30s male, Middle Eastern doctor, bald, surgical scrubs, ID badge, professional headshot, hospital corridor softly blurred, soft natural lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053270
91,doctor_092.png,,,"professional headshot, 35mm portrait lens look, late 20s, non-binary, South Asian, bald, wearing a white lab coat with stethoscope, slight smile, professional, professional studio backdrop, soft natural lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053271
92,doctor_093.png,,,"realistic photo, 8k photo, early 30s, non-binary, White, shoulder-length hair, wearing a white lab coat with face mask hanging, slight smile, professional, professional studio backdrop, studio lighting with softbox. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053272
93,doctor_094.png,,,"ultra-photorealistic, 35mm portrait lens look, 50s, non-binary, Mixed race, short neat hair, wearing a surgical scrubs with ID badge, head and shoulders portrait, hospital corridor softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053273
94,doctor_095.png,,,"professional headshot, high detail, photorealistic, mid 40s female, Southeast Asian doctor, short curly hair, surgical scrubs, reading glasses, professional headshot, hospital corridor softly blurred, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053274
95,doctor_096.png,,,"professional headshot, high detail, photorealistic, late 20s, male, East Asian, short neat hair, wearing a white lab coat with white lab coat, 3/4 view portrait, hospital corridor softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053275
96,doctor_097.png,,,"professional headshot, high detail, photorealistic, late 20s male, South Asian doctor, shoulder-length hair, surgical scrubs, white lab coat, professional headshot, clinic reception softly blurred, soft natural lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053276
97,doctor_098.png,,,"realistic photo, 35mm portrait lens look, mid 30s non-binary, Latino doctor, tied back hair, surgical scrubs, face mask hanging, professional headshot, medical office with bookshelves softly blurred, soft natural lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053277
98,doctor_099.png,,,"professional headshot, 8k photo, mid 30s, non-binary, South Asian, tied back hair, wearing a white lab coat with reading glasses, slight smile, professional, professional studio backdrop, soft natural lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053278
99,doctor_100.png,,,"realistic photo, 35mm portrait lens look, mid 30s male, Middle Eastern doctor, short curly hair, white lab coat, stethoscope, professional headshot, professional studio backdrop, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053279
100,doctor_101.png,,,"realistic photo, 8k photo, late 30s, male, White, short neat hair, wearing a white lab coat with ID badge, slight smile, professional, medical office with bookshelves softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053280
101,doctor_102.png,,,"ultra-photorealistic, 8k photo, 50s, non-binary, Black, tied back hair, wearing a white lab coat with reading glasses, 3/4 view portrait, hospital corridor softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053281
102,doctor_103.png,,,"professional headshot, 8k photo, mid 30s female, Mixed race doctor, bald, surgical scrubs, surgical scrubs, professional headshot, professional studio backdrop, soft natural lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053282
103,doctor_104.png,,,"professional headshot, high detail, photorealistic, mid 40s, female, South Asian, tied back hair, wearing a surgical scrubs with surgical scrubs, 3/4 view portrait, professional studio backdrop, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053283
104,doctor_105.png,,,"ultra-photorealistic, 8k photo, mid 30s non-binary, East Asian doctor, short neat hair, white lab coat, ID badge, professional headshot, clinic reception softly blurred, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053284
105,doctor_106.png,,,"ultra-photorealistic, high detail, photorealistic, 50s male, South Asian doctor, short neat hair, white lab coat, stethoscope, professional headshot, hospital corridor softly blurred, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053285
106,doctor_107.png,,,"realistic photo, high detail, photorealistic, mid 30s, non-binary, South Asian, short curly hair, wearing a white lab coat with reading glasses, head and shoulders portrait, medical office with bookshelves softly blurred, soft natural lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053286
107,doctor_108.png,,,"ultra-photorealistic, 35mm portrait lens look, early 40s male, South Asian doctor, bald, surgical scrubs, surgical scrubs, professional headshot, clinic reception softly blurred, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053287
108,doctor_109.png,,,"ultra-photorealistic, high detail, photorealistic, mid 40s non-binary, Latino doctor, short neat hair, white lab coat, white lab coat, professional headshot, hospital corridor softly blurred, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053288
109,doctor_110.png,,,"realistic photo, 35mm portrait lens look, late 30s non-binary, Middle Eastern doctor, bald, white lab coat, ID badge, professional headshot, professional studio backdrop, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053289
110,doctor_111.png,,,"ultra-photorealistic, 8k photo, 50s, non-binary, South Asian, short curly hair, wearing a surgical scrubs with face mask hanging, 3/4 view portrait, clinic reception softly blurred, studio lighting with softbox. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053290
111,doctor_112.png,,,"professional headshot, 35mm portrait lens look, mid 40s, male, Middle Eastern, bald, wearing a white lab coat with surgical scrubs, slight smile, professional, hospital corridor softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053291
112,doctor_113.png,,,"realistic photo, high detail, photorealistic, early 30s male, White doctor, shoulder-length hair, surgical scrubs, face mask hanging, professional headshot, hospital corridor softly blurred, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053292
113,doctor_114.png,,,"realistic photo, 35mm portrait lens look, late 30s female, South Asian doctor, bald, white lab coat, reading glasses, professional headshot, professional studio backdrop, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053293
114,doctor_115.png,,,"realistic photo, 35mm portrait lens look, late 30s, female, South Asian, shoulder-length hair, wearing a surgical scrubs with face mask hanging, 3/4 view portrait, professional studio backdrop, studio lighting with softbox. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053294
115,doctor_116.png,,,"professional headshot, 35mm portrait lens look, early 40s, female, Mixed race, tied back hair, wearing a surgical scrubs with white lab coat, 3/4 view portrait, hospital corridor softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053295
116,doctor_117.png,,,"realistic photo, high detail, photorealistic, mid 30s non-binary, White doctor, shoulder-length hair, surgical scrubs, reading glasses, professional headshot, clinic reception softly blurred, soft natural lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053296
117,doctor_118.png,,,"professional headshot, high detail, photorealistic, late 30s, female, Latino, short neat hair, wearing a surgical scrubs with face mask hanging, head and shoulders portrait, hospital corridor softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053297
118,doctor_119.png,,,"realistic photo, high detail, photorealistic, mid 40s, male, Middle Eastern, short curly hair, wearing a surgical scrubs with reading glasses, slight smile, professional, professional studio backdrop, soft natural lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053298
119,doctor_120.png,,,"ultra-photorealistic, high detail, photorealistic, early 30s female, Southeast Asian doctor, shoulder-length hair, surgical scrubs, ID badge, professional headshot, medical office with bookshelves softly blurred, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053299
120,doctor_121.png,,,"realistic photo, high detail, photorealistic, mid 30s, male, White, short curly hair, wearing a white lab coat with stethoscope, 3/4 view portrait, professional studio backdrop, studio lighting with softbox. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053300
121,doctor_122.png,,,"realistic photo, 8k photo, late 20s female, Latino doctor, short neat hair, white lab coat, surgical scrubs, professional headshot, professional studio backdrop, soft natural lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053301
122,doctor_123.png,,,"realistic photo, high detail, photorealistic, late 20s, non-binary, Black, shoulder-length hair, wearing a white lab coat with stethoscope, 3/4 view portrait, clinic reception softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053302
123,doctor_124.png,,,"realistic photo, high detail, photorealistic, mid 30s, male, Middle Eastern, bald, wearing a surgical scrubs with stethoscope, 3/4 view portrait, medical office with bookshelves softly blurred, soft natural lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053303
124,doctor_125.png,,,"professional headshot, high detail, photorealistic, mid 40s female, Latino doctor, bald, white lab coat, ID badge, professional headshot, medical office with bookshelves softly blurred, soft natural lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053304
125,doctor_126.png,,,"ultra-photorealistic, 8k photo, early 40s male, East Asian doctor, short curly hair, surgical scrubs, surgical scrubs, professional headshot, medical office with bookshelves softly blurred, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053305
126,doctor_127.png,,,"ultra-photorealistic, 8k photo, late 20s non-binary, Middle Eastern doctor, short curly hair, white lab coat, ID badge, professional headshot, clinic reception softly blurred, soft natural lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053306
127,doctor_128.png,,,"realistic photo, high detail, photorealistic, early 40s male, White doctor, tied back hair, white lab coat, ID badge, professional headshot, clinic reception softly blurred, soft natural lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053307
128,doctor_129.png,,,"realistic photo, 35mm portrait lens look, late 30s non-binary, White doctor, short curly hair, white lab coat, ID badge, professional headshot, hospital corridor softly blurred, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053308
129,doctor_130.png,,,"professional headshot, 35mm portrait lens look, early 30s male, Middle Eastern doctor, short neat hair, surgical scrubs, surgical scrubs, professional headshot, professional studio backdrop, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053309
130,doctor_131.png,,,"realistic photo, 8k photo, 50s, female, White, bald, wearing a surgical scrubs with reading glasses, slight smile, professional, clinic reception softly blurred, warm clinical lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053310
131,doctor_132.png,,,"professional headshot, 8k photo, late 20s non-binary, Black doctor, short neat hair, white lab coat, face mask hanging, professional headshot, hospital corridor softly blurred, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053311
132,doctor_133.png,,,"professional headshot, 8k photo, late 30s, non-binary, Latino, shoulder-length hair, wearing a surgical scrubs with reading glasses, slight smile, professional, professional studio backdrop, studio lighting with softbox. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053312
133,doctor_134.png,,,"realistic photo, 35mm portrait lens look, late 20s, female, Black, tied back hair, wearing a surgical scrubs with stethoscope, 3/4 view portrait, hospital corridor softly blurred, soft natural lighting. No logos, no text. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053313
134,doctor_135.png,,,"professional headshot, 8k photo, mid 30s female, White doctor, short neat hair, surgical scrubs, ID badge, professional headshot, medical office with bookshelves softly blurred, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053314
135,doctor_136.png,,,"ultra-photorealistic, 35mm portrait lens look, 50s male, Black doctor, short neat hair, white lab coat, face mask hanging, professional headshot, hospital corridor softly blurred, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053315
136,doctor_137.png,,,"professional headshot, high detail, photorealistic, mid 40s male, Mixed race doctor, short neat hair, surgical scrubs, surgical scrubs, professional headshot, professional studio backdrop, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053316
137,doctor_138.png,,,"professional headshot, high detail, photorealistic, 50s non-binary, White doctor, short curly hair, surgical scrubs, ID badge, professional headshot, hospital corridor softly blurred, warm clinical lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053317
138,doctor_139.png,,,"realistic photo, 35mm portrait lens look, mid 40s non-binary, South Asian doctor, bald, surgical scrubs, surgical scrubs, professional headshot, medical office with bookshelves softly blurred, soft natural lighting. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053318
139,doctor_140.png,,,"ultra-photorealistic, 35mm portrait lens look, late 30s non-binary, South Asian doctor, tied back hair, white lab coat, reading glasses, professional headshot, clinic reception softly blurred, studio lighting with softbox. --negative: cartoon, drawing, low-res, watermark, blurry, deformed, text, logo",openai_FAILED,687053319
